Id,EmpName,Address,City,County,State,Phone,Email,Designation,SSN,SSN_encrypted
17328, tinnoa s  ortiz,5190 Black Horse Pike,Burlingame,San Mateo,CA,325-281-0559,tinnoas.ortiz_17328@gmail.com,CareManager,492040204,NULL
17202, shronda s  myers,5187 Black Horse Pike,Burlingame,San Mateo,CA,291-466-7530,shrondas.myers_17202@vanausdal.org,CareManager,476932420,NULL
7101, lori a  kough,99385 Charity St #986,San Jose,Santa Clara,CA,878-874-4849,loria.kough_7101@crupi.com,CareManager,310658541,NULL
8252, ashley h  reiney,47328 Whipple Ave Nw,Gardena,Los Angeles,CA,463-081-2606,ashleyh.reiney_8252@morasca.com,CareManager,521568491,NULL
1927, tammy l  hellard,47177 Whipple Ave Nw,Gardena,Los Angeles,CA,702-478-1920,tammyl.hellard_1927@hollack.org,CareManager,456652320,NULL
13170, jessamyn l  sanders,5091 Black Horse Pike,Burlingame,San Mateo,CA,727-051-7608,jessamynl.sanders_13170@bowley.org,CareManager,547274355,NULL
3276, tirza r  papczynski,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,818-665-1382,tirzar.papczynski_3276@aol.com,CareManager,300955430,NULL
17433, rachelle   pelletier,99385 Charity St #1232,San Jose,Santa Clara,CA,472-534-1728,rachelle.pelletier_17433@yglesias.com,CareManager,541134528,NULL
12259, angel w  mcnerlin,47423 Whipple Ave Nw,Gardena,Los Angeles,CA,288-091-2800,angelw.mcnerlin_12259@uyetake.org,CareManager,348030582,NULL
7426, ashley r  martin,223 Marquette Ave,Hayward,Alameda,CA,441-605-4439,ashleyr.martin_7426@glick.com,CareManager,331242406,NULL
1675, laurie a  glisson,47171 Whipple Ave Nw,Gardena,Los Angeles,CA,952-316-6769,lauriea.glisson_1675@centini.org,CareManager,485155801,NULL
7202, katherine   leach,47303 Whipple Ave Nw,Gardena,Los Angeles,CA,630-068-7358,katherine.leach_7202@saylors.org,CareManager,247404173,NULL
7454, amanda j  massey,47309 Whipple Ave Nw,Gardena,Los Angeles,CA,811-718-4223,amandaj.massey_7454@morasca.com,CareManager,495121231,NULL
12847, stacey m  powell,47437 Whipple Ave Nw,Gardena,Los Angeles,CA,819-202-5699,staceym.powell_12847@centini.org,CareManager,484396762,NULL
5925, teressa a  diaz,99385 Charity St #958,San Jose,Santa Clara,CA,440-333-7343,teressaa.diaz_5925@honeywell.com,CareManager,315811728,NULL
11587, jessica m  jimenez,47407 Whipple Ave Nw,Gardena,Los Angeles,CA,943-171-2175,jessicam.jimenez_11587@honeywell.com,CareManager,485751583,NULL
14153,Tonette Wenner,5114 Black Horse Pike,Burlingame,San Mateo,CA,411-240-2370,Tonette.Wenner_14153@shinko.com,CareManager,388830543,NULL
15036, jessica e  collins,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,688-494-0401,jessicae.collins_15036@vanausdal.org,CareManager,390677896,NULL
2386, dawn m  knight,103 Marquette Ave,Hayward,Alameda,CA,667-966-0109,dawnm.knight_2386@mondella.com,CareManager,249211135,NULL
18433, regina a  turner,47570 Whipple Ave Nw,Gardena,Los Angeles,CA,724-559-5877,reginaa.turner_18433@centini.org,CareManager,433210858,NULL
7829, hanna l  nettles,233 Marquette Ave,Hayward,Alameda,CA,701-359-8991,hannal.nettles_7829@gmail.com,CareManager,361883077,NULL
13313, erica q  shiver,5094 Black Horse Pike,Burlingame,San Mateo,CA,709-828-5033,ericaq.shiver_13313@chui.com,CareManager,295752288,NULL
12679, lee h  pardue,47433 Whipple Ave Nw,Gardena,Los Angeles,CA,471-063-7574,leeh.pardue_12679@monarrez.org,CareManager,423270739,NULL
11965, samantha   lindsay,47416 Whipple Ave Nw,Gardena,Los Angeles,CA,906-580-1537,samantha.lindsay_11965@crupi.com,CareManager,352451149,NULL
15280, samantha n  deihl,410 Marquette Ave,Hayward,Alameda,CA,892-880-4524,samanthan.deihl_15280@hotmail.com,CareManager,317838271,NULL
11105, amber s  gossman,311 Marquette Ave,Hayward,Alameda,CA,381-123-3913,ambers.gossman_11105@rim.org,CareManager,270102606,NULL
16081, heather l  hicks,47514 Whipple Ave Nw,Gardena,Los Angeles,CA,804-010-1465,heatherl.hicks_16081@yahoo.com,CareManager,490801973,NULL
7370, kathleen   mahoney,47307 Whipple Ave Nw,Gardena,Los Angeles,CA,793-517-9584,kathleen.mahoney_7370@dickerson.org,CareManager,541718602,NULL
14275, elizabeth a  almond,47471 Whipple Ave Nw,Gardena,Los Angeles,CA,623-091-9743,elizabetha.almond_14275@monarrez.org,CareManager,529387068,NULL
18316, whitney j  taylor,68556 Central Hwy,San Leandro,Alameda,CA,694-759-6638,whitneyj.taylor_18316@gmail.com,CareManager,436553658,NULL
5274, amber m  branch,4903 Black Horse Pike,Burlingame,San Mateo,CA,616-923-5413,amberm.branch_5274@mondella.com,CareManager,521548600,NULL
2848, cynthia   mckinney,114 Marquette Ave,Hayward,Alameda,CA,902-754-1135,cynthia.mckinney_2848@dickerson.org,CareManager,429761930,NULL
9155, lorraine   walton,4995 Black Horse Pike,Burlingame,San Mateo,CA,642-756-9386,lorraine.walton_9155@honeywell.com,CareManager,252013564,NULL
15322, rhonda   diaz,411 Marquette Ave,Hayward,Alameda,CA,512-836-0329,rhonda.diaz_15322@aol.com,CareManager,317359055,NULL
11962, megan a  lilly,331 Marquette Ave,Hayward,Alameda,CA,224-499-1872,megana.lilly_11962@mondella.com,CareManager,324328243,NULL
3562, catrina m  reynolds,131 Marquette Ave,Hayward,Alameda,CA,612-609-7675,catrinam.reynolds_3562@lindall.com,CareManager,383145101,NULL
5106, lori j  beese,4899 Black Horse Pike,Burlingame,San Mateo,CA,673-320-9096,lorij.beese_5106@corrio.com,CareManager,509363916,NULL
15661, kristin d  freeman,47504 Whipple Ave Nw,Gardena,Los Angeles,CA,842-782-8510,kristind.freeman_15661@cox.net,CareManager,277226222,NULL
17728, amanda l  rizzo,68556 Central Hwy,San Leandro,Alameda,CA,845-922-1145,amandal.rizzo_17728@saylors.org,CareManager,432646146,NULL
6132, betty e  faircloth,83649 W Belmont Ave,Miami,Miami-Dade,FL,893-094-7234,bettye.faircloth_6132@corrio.com,CareManager,520213415,NULL
4430, tessa b  wagy,47237 Whipple Ave Nw,Gardena,Los Angeles,CA,563-775-0725,tessab.wagy_4430@bowley.org,CareManager,312660576,NULL
7374, guadalupe   maldonado,4953 Black Horse Pike,Burlingame,San Mateo,CA,731-281-1204,guadalupe.maldonado_7374@venere.org,CareManager,457808599,NULL
6216, brenda l  floyd,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,606-588-3891,brendal.floyd_6216@bowley.org,CareManager,528200218,NULL
14230, farrin c  adkins,385 Marquette Ave,Hayward,Alameda,CA,552-096-3348,farrinc.adkins_14230@ostrosky.com,CareManager,392506857,NULL
9621, tammy k  ard,99385 Charity St #1046,San Jose,Santa Clara,CA,476-601-3055,tammyk.ard_9621@yahoo.com,CareManager,388106699,NULL
16068, katelynn e  herold,5160 Black Horse Pike,Burlingame,San Mateo,CA,872-934-2130,katelynne.herold_16068@reitler.com,CareManager,504116768,NULL
2036, erika m  hoglund,47180 Whipple Ave Nw,Gardena,Los Angeles,CA,251-024-2659,erikam.hoglund_2036@bowley.org,CareManager,542666573,NULL
17842, michelle l  russell,471 Marquette Ave,Hayward,Alameda,CA,282-432-8658,michellel.russell_17842@saylors.org,CareManager,314726665,NULL
16859, crystal l  mathis,448 Marquette Ave,Hayward,Alameda,CA,583-820-8714,crystall.mathis_16859@monarrez.org,CareManager,463825977,NULL
895, regina b  clark,68556 Central Hwy,San Leandro,Alameda,CA,394-802-1100,reginab.clark_895@briddick.com,CareManager,533676290,NULL
16930, patricia   mcgoldrick,68556 Central Hwy,San Leandro,Alameda,CA,394-204-5726,patricia.mcgoldrick_16930@saylors.org,CareManager,252045018,NULL
10458, carole   cremeans,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,729-376-6217,carole.cremeans_10458@aol.com,CareManager,481909357,NULL
6845, janice   ivesdale,4940 Black Horse Pike,Burlingame,San Mateo,CA,228-089-0485,janice.ivesdale_6845@cox.net,CareManager,526455238,NULL
11584, sabrina l  jew,322 Marquette Ave,Hayward,Alameda,CA,970-806-8993,sabrinal.jew_11584@reitler.com,CareManager,466644727,NULL
7031, brooke l  kestner,214 Marquette Ave,Hayward,Alameda,CA,699-196-7191,brookel.kestner_7031@gmail.com,CareManager,497915710,NULL
8627, barbara l  sicilia,252 Marquette Ave,Hayward,Alameda,CA,806-312-0833,barbaral.sicilia_8627@gmail.com,CareManager,460024433,NULL
15700, phoebe   gajdosik,420 Marquette Ave,Hayward,Alameda,CA,841-162-4241,phoebe.gajdosik_15700@morasca.com,CareManager,353883647,NULL
5904, bonnie m  denning,4918 Black Horse Pike,Burlingame,San Mateo,CA,655-567-5830,bonniem.denning_5904@corrio.com,CareManager,411000569,NULL
15455, jennifer l  eiland,5145 Black Horse Pike,Burlingame,San Mateo,CA,256-929-0850,jenniferl.eiland_15455@hollack.org,CareManager,447684180,NULL
12642, amanda h  owen,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,439-968-7358,amandah.owen_12642@vanausdal.org,CareManager,407683769,NULL
10038, rebecca   brown,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,428-596-5507,rebecca.brown_10038@morasca.com,CareManager,498175772,NULL
13775, carol d  varcoe,5105 Black Horse Pike,Burlingame,San Mateo,CA,601-776-9590,carold.varcoe_13775@perin.org,CareManager,469232213,NULL
16761, mandi t  madison,99385 Charity St #1216,San Jose,Santa Clara,CA,895-832-3555,mandit.madison_16761@centini.org,CareManager,439198861,NULL
1571, kathy r  friel,84 Marquette Ave,Hayward,Alameda,CA,345-193-5758,kathyr.friel_1571@chui.com,CareManager,441280935,NULL
3485, tiffanie m  purvis,4860 Black Horse Pike,Burlingame,San Mateo,CA,329-412-3627,tiffaniem.purvis_3485@hollack.org,CareManager,366316282,NULL
4707,Leota Dilliard,99385 Charity St #929,San Jose,Santa Clara,CA,301-985-2483,Leota.Dilliard_4707@crupi.com,CareManager,422181404,NULL
3990, jayne s  smith,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,812-571-8324,jaynes.smith_3990@gmail.com,CareManager,460152207,NULL
2893, adriana   mendoza,47200 Whipple Ave Nw,Gardena,Los Angeles,CA,534-932-8984,adriana.mendoza_2893@cox.net,CareManager,472615133,NULL
16313, sheena d  johnson,435 Marquette Ave,Hayward,Alameda,CA,316-200-6888,sheenad.johnson_16313@slusarski.com,CareManager,490588209,NULL
6972, michael a  kampbell,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,243-372-3189,michaela.kampbell_6972@ostrosky.com,CareManager,327113033,NULL
13818, amy m  voorhees,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,608-049-4806,amym.voorhees_13818@mastella.com,CareManager,380693915,NULL
17013, terry l  meyers,99385 Charity St #1222,San Jose,Santa Clara,CA,808-218-5733,terryl.meyers_17013@hollack.org,CareManager,496461887,NULL
4896, lisa m  anderson,4894 Black Horse Pike,Burlingame,San Mateo,CA,974-511-0705,lisam.anderson_4896@reitler.com,CareManager,354048722,NULL
3142, gina m  nichols,121 Marquette Ave,Hayward,Alameda,CA,904-886-9068,ginam.nichols_3142@vanausdal.org,CareManager,544030249,NULL
10205, jessica l  carter,5020 Black Horse Pike,Burlingame,San Mateo,CA,827-568-5043,jessical.carter_10205@briddick.com,CareManager,514449790,NULL
15935, erin m  hancock,426 Marquette Ave,Hayward,Alameda,CA,349-104-2834,erinm.hancock_15935@chui.com,CareManager,466579293,NULL
12494, tonia m  murphy,47429 Whipple Ave Nw,Gardena,Los Angeles,CA,670-037-9390,toniam.murphy_12494@mondella.com,CareManager,390983948,NULL
7080, tricia a  klingbeil,4946 Black Horse Pike,Burlingame,San Mateo,CA,692-982-7348,triciaa.klingbeil_7080@caudy.org,CareManager,526178315,NULL
3952, jeanette l  sims,68556 Central Hwy,San Leandro,Alameda,CA,320-703-5674,jeanettel.sims_3952@gmail.com,CareManager,348141876,NULL
19236, ashley m  berra,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,930-929-9528,ashleym.berra_19236@aol.com,CareManager,490262261,NULL
11213, brandi l  hall,5044 Black Horse Pike,Burlingame,San Mateo,CA,897-568-8460,brandil.hall_11213@centini.org,CareManager,372136982,NULL
7854, marissa n  nimtz,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,950-126-6394,marissan.nimtz_7854@vanausdal.org,CareManager,443663182,NULL
10915, brenda l  floyd,47391 Whipple Ave Nw,Gardena,Los Angeles,CA,809-704-3534,brendal.floyd_10915@rim.org,CareManager,312903758,NULL
5249, valerie k  boyette,4902 Black Horse Pike,Burlingame,San Mateo,CA,518-226-9087,valeriek.boyette_5249@cox.net,CareManager,387212413,NULL
2120, jessica a  huntsinger,47182 Whipple Ave Nw,Gardena,Los Angeles,CA,376-417-3066,jessicaa.huntsinger_2120@mondella.com,CareManager,507058717,NULL
12498, ruth m  musial,5075 Black Horse Pike,Burlingame,San Mateo,CA,228-663-1631,ruthm.musial_12498@mulqueen.org,CareManager,284963385,NULL
18430, martha i  turner,485 Marquette Ave,Miami,Miami-Dade,FL,254-570-2293,marthai.turner_18430@gmail.com,CareManager,463614731,NULL
2515, kimberly s  lee,47191 Whipple Ave Nw,Gardena,Los Angeles,CA,708-303-2383,kimberlys.lee_2515@yahoo.com,CareManager,272721213,NULL
19660, stephanie c  chesson,68556 Central Hwy,San Leandro,Alameda,CA,290-827-1930,stephaniec.chesson_19660@corrio.com,CareManager,502827657,NULL
16694, cynthia m  long,47529 Whipple Ave Nw,Gardena,Los Angeles,CA,377-106-6889,cynthiam.long_16694@caudy.org,CareManager,246845518,NULL
5119, annette l  bemis,47253 Whipple Ave Nw,Gardena,Los Angeles,CA,365-488-9129,annettel.bemis_5119@hollack.org,CareManager,439415679,NULL
2939, charlina d  miller,4847 Black Horse Pike,Burlingame,San Mateo,CA,326-485-0928,charlinad.miller_2939@chui.com,CareManager,351696380,NULL
3271, joyce m  palmer,47209 Whipple Ave Nw,Gardena,Los Angeles,CA,379-231-8074,joycem.palmer_3271@centini.org,CareManager,341798973,NULL
3909, jeanine   shimandle,99385 Charity St #910,San Jose,Santa Clara,CA,492-924-1000,jeanine.shimandle_3909@crupi.com,CareManager,306829078,NULL
3594, stephanie a  ricketson,4863 Black Horse Pike,Burlingame,San Mateo,CA,835-851-0357,stephaniea.ricketson_3594@bowley.org,CareManager,464578904,NULL
9365, amanda p  wittke,5000 Black Horse Pike,Burlingame,San Mateo,CA,239-194-4525,amandap.wittke_9365@shinko.com,CareManager,260887277,NULL
8739, audrey j  soper,99385 Charity St #1025,San Jose,Santa Clara,CA,522-992-7940,audreyj.soper_8739@barfield.com,CareManager,325306375,NULL
14611, meghan m  boodram,47479 Whipple Ave Nw,Gardena,Los Angeles,CA,339-679-3070,meghanm.boodram_14611@perin.org,CareManager,266927907,NULL
18307, christy l  taylor,47567 Whipple Ave Nw,Gardena,Los Angeles,CA,644-431-8685,christyl.taylor_18307@yglesias.com,CareManager,458613877,NULL
8488, samantha a  sarka,68556 Central Hwy,San Leandro,Alameda,CA,570-663-8409,samanthaa.sarka_8488@corrio.com,CareManager,328127160,NULL
18984, jennifer   amerson,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,698-011-5031,jennifer.amerson_18984@bowley.org,CareManager,299943674,NULL
2982, michelle l  mola,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,685-946-5589,michellel.mola_2982@ostrosky.com,CareManager,419774061,NULL
3023, arabella f  morales,4849 Black Horse Pike,Burlingame,San Mateo,CA,807-631-8977,arabellaf.morales_3023@briddick.com,CareManager,246837101,NULL
3313, elizabeth a  patterson,47210 Whipple Ave Nw,Gardena,Los Angeles,CA,795-420-1456,elizabetha.patterson_3313@yahoo.com,CareManager,466815971,NULL
13146, jacquelyn g  ruszczak,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,873-755-8302,jacquelyng.ruszczak_13146@dickerson.org,CareManager,328819295,NULL
5144, windy e  berryhill,47254 Whipple Ave Nw,Gardena,Los Angeles,CA,699-098-0694,windye.berryhill_5144@corrio.com,CareManager,421837561,NULL
4326, stephanie   tullercash,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,597-672-3666,stephanie.tullercash_4326@reitler.com,CareManager,430305642,NULL
17262, rosa   noriega,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,418-726-3828,rosa.noriega_17262@royster.com,CareManager,325448992,NULL
9736, stacy r  barker,278 Marquette Ave,Hayward,Alameda,CA,829-966-0111,stacyr.barker_9736@aol.com,CareManager,496415300,NULL
11836, allison e  lake,328 Marquette Ave,Hayward,Alameda,CA,722-749-2167,allisone.lake_11836@ostrosky.com,CareManager,476699172,NULL
10895, laura l  fletcher,306 Marquette Ave,Hayward,Alameda,CA,266-286-3686,laural.fletcher_10895@hollack.org,CareManager,487272062,NULL
10356, kimberly   conine,5024 Black Horse Pike,Burlingame,San Mateo,CA,831-186-7224,kimberly.conine_10356@saylors.org,CareManager,484870675,NULL
6194, christine a  fletcher,47279 Whipple Ave Nw,Gardena,Los Angeles,CA,895-498-0153,christinea.fletcher_6194@gmail.com,CareManager,303046005,NULL
8550, christal l  scott,4981 Black Horse Pike,Burlingame,San Mateo,CA,511-210-8131,christall.scott_8550@gmail.com,CareManager,382366492,NULL
14699, latesha d  brokenshire,5127 Black Horse Pike,Burlingame,San Mateo,CA,863-932-6245,lateshad.brokenshire_14699@rhym.com,CareManager,496853841,NULL
16404, michelle l  kemp,5168 Black Horse Pike,Burlingame,San Mateo,CA,734-472-2422,michellel.kemp_16404@vanausdal.org,CareManager,411129641,NULL
769, theresa e  cardin-brownlow,99385 Charity St #840,San Jose,Santa Clara,CA,799-617-4041,theresae.cardin-brownlow_769@rim.org,CareManager,465411125,NULL
18815,Yuki Whobrey,5225 Black Horse Pike,Burlingame,San Mateo,CA,432-782-9551,Yuki.Whobrey_18815@cox.net,CareManager,411075319,NULL
19950, leanna m  davis,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,894-407-1593,leannam.davis_19950@gmail.com,CareManager,392046692,NULL
17884, vivian   sarber,472 Marquette Ave,Hayward,Alameda,CA,675-321-9260,vivian.sarber_17884@mastella.com,CareManager,308733080,NULL
7639, chelsea l  miller,47313 Whipple Ave Nw,Gardena,Los Angeles,CA,494-961-6138,chelseal.miller_7639@gmail.com,CareManager,446262242,NULL
12099, karen h  mansfield,99385 Charity St #1105,San Jose,Santa Clara,CA,327-080-4391,karenh.mansfield_12099@vocelka.com,CareManager,527734137,NULL
3481, sylvia   puig,47214 Whipple Ave Nw,Gardena,Los Angeles,CA,361-559-9995,sylvia.puig_3481@uyetake.org,CareManager,392501582,NULL
745, debra l  campbell,68556 Central Hwy,San Leandro,Alameda,CA,912-709-3416,debral.campbell_745@uyetake.org,CareManager,520275705,NULL
15812, linda n  grammer,47508 Whipple Ave Nw,Gardena,Los Angeles,CA,958-469-7809,lindan.grammer_15812@hotmail.com,CareManager,524949610,NULL
17980, melissa j  servantes,68556 Central Hwy,San Leandro,Alameda,CA,979-234-2493,melissaj.servantes_17980@morasca.com,CareManager,334759151,NULL
6782, denise   huber,47293 Whipple Ave Nw,Gardena,Los Angeles,CA,664-198-7321,denise.huber_6782@ostrosky.com,CareManager,245760912,NULL
92,Cory Gibes,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,626-696-2777,cory.gibes@gmail.com,CareManager,800939056,NULL
17808, gina m  rossi,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,230-207-0079,ginam.rossi_17808@mastella.com,CareManager,316371244,NULL
11675, samantha m  karnowski,5055 Black Horse Pike,Burlingame,San Mateo,CA,598-446-9399,samantham.karnowski_11675@rim.org,CareManager,332646931,NULL
5921, cameron j  dewitz,4918 Black Horse Pike,Burlingame,San Mateo,CA,479-045-8751,cameronj.dewitz_5921@rhym.com,CareManager,287996803,NULL
10727, kimberly d  eason-cowart,302 Marquette Ave,Hayward,Alameda,CA,745-292-5671,kimberlyd.eason-cowart_10727@slusarski.com,CareManager,483542961,NULL
19068, mary d  ayers,83649 W Belmont Ave,San Gabriel,Los Angeles,CA,966-988-7503,maryd.ayers_19068@mondella.com,CareManager,447990288,NULL
10209, brandy l  cartwright,99385 Charity St #1060,Miami,Miami-Dade,FL,313-129-6719,brandyl.cartwright_10209@monarrez.org,CareManager,500314882,NULL
4581, rhonda l  wilkerson,99385 Charity St #926,San Jose,Santa Clara,CA,936-917-1323,rhondal.wilkerson_4581@briddick.com,CareManager,332048685,NULL
11448, shannon k  hood,5050 Black Horse Pike,Burlingame,San Mateo,CA,437-131-3167,shannonk.hood_11448@royster.com,CareManager,256460990,NULL
16565, tara e  larsen,441 Marquette Ave,Hayward,Alameda,CA,616-182-2458,tarae.larsen_16565@honeywell.com,CareManager,319504444,NULL
8110, sarah   pio,68556 Central Hwy,San Leandro,Alameda,CA,968-904-4103,sarah.pio_8110@glick.com,CareManager,411162489,NULL
